dataset_id	gene_id	n_contrasts_dataset	n_pass	support_in_dataset	dataset_support_flag
GSE279744	ENSMUSG00000026605.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026608.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026610.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026615.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026616.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026617.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026618.12	4	0	0	FALSE
GSE279744	ENSMUSG00000026622.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026623.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026626.12	4	0	0	FALSE
GSE279744	ENSMUSG00000026627.8	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026628.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026630.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026632.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026634.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026637.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026638.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026639.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026640.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026641.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026643.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026646.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026648.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026649.15	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026650.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026655.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026656.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026657.18	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026659.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026662.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026663.7	4	0	0	FALSE
GSE279744	ENSMUSG00000026664.8	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026667.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026669.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026670.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026672.12	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026674.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026675.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026676.8	4	0	0	FALSE
GSE279744	ENSMUSG00000026678.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026679.4	4	0	0	FALSE
GSE279744	ENSMUSG00000026683.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026687.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026688.6	4	0	0	FALSE
GSE279744	ENSMUSG00000026694.20	4	0	0	FALSE
GSE279744	ENSMUSG00000026696.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026698.9	4	0	0	FALSE
GSE279744	ENSMUSG00000026700.5	4	0	0	FALSE
GSE279744	ENSMUSG00000026701.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026705.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026707.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026708.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026709.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026712.4	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026715.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026718.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026721.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026723.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026726.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026727.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026728.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026729.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026730.13	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026736.4	4	0	0	FALSE
GSE279744	ENSMUSG00000026737.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026739.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026740.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026743.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026748.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026749.12	4	0	0	FALSE
GSE279744	ENSMUSG00000026750.7	4	0	0	FALSE
GSE279744	ENSMUSG00000026753.6	4	0	0	FALSE
GSE279744	ENSMUSG00000026754.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026755.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026761.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026764.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026765.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026766.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026767.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026768.11	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026770.6	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026771.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026773.20	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026775.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026778.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026779.7	4	0	0	FALSE
GSE279744	ENSMUSG00000026781.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026782.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026784.15	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026785.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026786.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026788.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026790.20	4	0	0	FALSE
GSE279744	ENSMUSG00000026791.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026792.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026796.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026797.17	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026798.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026799.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026803.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026806.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026807.9	4	0	0	FALSE
GSE279744	ENSMUSG00000026809.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026810.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026811.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026812.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026814.17	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026815.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026816.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026817.15	2	0	0	FALSE
GSE279744	ENSMUSG00000026819.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026820.6	4	0	0	FALSE
GSE279744	ENSMUSG00000026821.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026822.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026824.12	4	0	0	FALSE
GSE279744	ENSMUSG00000026825.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026826.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026827.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026829.10	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026831.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026832.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026833.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026834.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026835.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026836.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026837.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026839.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026841.8	4	0	0	FALSE
GSE279744	ENSMUSG00000026842.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026843.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026848.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026849.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026851.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026853.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026854.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026856.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026857.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026858.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026860.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026864.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026866.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026867.20	4	0	0	FALSE
GSE279744	ENSMUSG00000026869.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026872.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026873.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026874.11	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026875.15	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026878.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026879.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026880.12	4	0	0	FALSE
GSE279744	ENSMUSG00000026883.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026887.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026888.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026889.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026893.5	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026895.8	4	0	0	FALSE
GSE279744	ENSMUSG00000026896.15	4	4	1	TRUE
GSE279744	ENSMUSG00000026904.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026914.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026915.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026917.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026918.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026921.21	4	0	0	FALSE
GSE279744	ENSMUSG00000026922.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026923.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026924.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026925.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026926.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026927.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026928.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026930.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026931.11	2	0	0	FALSE
GSE279744	ENSMUSG00000026932.15	4	0	0	FALSE
GSE279744	ENSMUSG00000026933.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026938.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026939.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026941.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026942.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026943.13	2	0	0	FALSE
GSE279744	ENSMUSG00000026944.19	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026946.10	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026950.19	4	0	0	FALSE
GSE279744	ENSMUSG00000026955.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026956.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026958.14	4	0	0	FALSE
GSE279744	ENSMUSG00000026959.14	2	0	0	FALSE
GSE279744	ENSMUSG00000026960.7	4	0	0	FALSE
GSE279744	ENSMUSG00000026965.13	4	0	0	FALSE
GSE279744	ENSMUSG00000026966.7	4	0	0	FALSE
GSE279744	ENSMUSG00000026970.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026972.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026974.12	4	0	0	FALSE
GSE279744	ENSMUSG00000026975.11	4	0	0	FALSE
GSE279744	ENSMUSG00000026977.18	4	0	0	FALSE
GSE279744	ENSMUSG00000026979.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026980.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026981.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000026986.15	2	0	0	FALSE
GSE279744	ENSMUSG00000026987.17	4	0	0	FALSE
GSE279744	ENSMUSG00000026988.16	4	0	0	FALSE
GSE279744	ENSMUSG00000026989.6	4	0	0	FALSE
GSE279744	ENSMUSG00000026991.21	4	0	0	FALSE
GSE279744	ENSMUSG00000026994.10	4	0	0	FALSE
GSE279744	ENSMUSG00000026999.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027001.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027002.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027006.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027007.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027009.19	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027010.17	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027011.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027012.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027014.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027015.5	4	0	0	FALSE
GSE279744	ENSMUSG00000027018.12	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027030.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027035.11	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027067.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027068.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027071.15	2	0	0	FALSE
GSE279744	ENSMUSG00000027072.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027073.6	4	0	0	FALSE
GSE279744	ENSMUSG00000027074.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027075.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027076.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027078.15	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027079.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027080.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027082.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027086.17	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027087.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027088.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027091.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027099.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027104.19	4	0	0	FALSE
GSE279744	ENSMUSG00000027108.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027109.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027111.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027115.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027122.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027130.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027131.4	4	0	0	FALSE
GSE279744	ENSMUSG00000027132.4	4	0	0	FALSE
GSE279744	ENSMUSG00000027133.4	4	0	0	FALSE
GSE279744	ENSMUSG00000027134.5	4	0	0	FALSE
GSE279744	ENSMUSG00000027160.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027162.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027163.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027164.9	4	0	0	FALSE
GSE279744	ENSMUSG00000027165.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027166.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027167.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027170.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027171.11	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027173.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027175.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027176.9	4	0	0	FALSE
GSE279744	ENSMUSG00000027177.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027180.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027184.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027185.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027187.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027188.9	4	0	0	FALSE
GSE279744	ENSMUSG00000027189.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027193.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027194.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027195.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027196.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027198.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027199.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027200.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027201.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027203.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027204.14	4	4	1	TRUE
GSE279744	ENSMUSG00000027206.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027207.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027210.21	4	0	0	FALSE
GSE279744	ENSMUSG00000027215.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027217.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027219.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027221.6	4	0	0	FALSE
GSE279744	ENSMUSG00000027222.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027223.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027225.8	2	2	1	TRUE
GSE279744	ENSMUSG00000027227.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027230.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027233.5	2	0	0	FALSE
GSE279744	ENSMUSG00000027236.9	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027238.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027239.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027242.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027243.9	4	0	0	FALSE
GSE279744	ENSMUSG00000027244.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027245.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027246.13	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027247.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027248.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027249.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027253.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027255.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027257.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027259.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027263.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027272.6	4	0	0	FALSE
GSE279744	ENSMUSG00000027274.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027276.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027281.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027282.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027284.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027285.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027286.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027287.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027288.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027291.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027293.14	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027296.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027297.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027298.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027300.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027303.19	4	0	0	FALSE
GSE279744	ENSMUSG00000027304.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027305.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027306.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027309.19	4	0	0	FALSE
GSE279744	ENSMUSG00000027312.15	4	4	1	TRUE
GSE279744	ENSMUSG00000027313.4	4	0	0	FALSE
GSE279744	ENSMUSG00000027314.7	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027315.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027316.16	2	0	0	FALSE
GSE279744	ENSMUSG00000027317.9	2	0	0	FALSE
GSE279744	ENSMUSG00000027318.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027322.12	4	4	1	TRUE
GSE279744	ENSMUSG00000027323.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027324.2	4	0	0	FALSE
GSE279744	ENSMUSG00000027326.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027327.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027330.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027331.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027332.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027333.19	4	0	0	FALSE
GSE279744	ENSMUSG00000027339.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027340.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027341.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027342.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027344.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027346.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027347.20	4	0	0	FALSE
GSE279744	ENSMUSG00000027349.6	4	0	0	FALSE
GSE279744	ENSMUSG00000027351.15	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027353.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027357.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027358.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027359.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027360.6	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027361.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027363.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027364.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027365.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027366.13	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027367.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027368.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027371.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027374.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027376.16	2	0	0	FALSE
GSE279744	ENSMUSG00000027378.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027379.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027381.18	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027384.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027386.10	2	0	0	FALSE
GSE279744	ENSMUSG00000027387.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027394.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027395.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027397.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027398.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027399.2	4	0	0	FALSE
GSE279744	ENSMUSG00000027400.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027403.13	2	0	0	FALSE
GSE279744	ENSMUSG00000027404.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027405.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027406.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027408.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027411.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027412.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027420.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027422.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027423.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027424.12	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027425.19	4	0	0	FALSE
GSE279744	ENSMUSG00000027427.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027428.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027429.17	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027430.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027433.6	4	0	0	FALSE
GSE279744	ENSMUSG00000027435.9	4	0	0	FALSE
GSE279744	ENSMUSG00000027438.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027439.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027447.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027452.12	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027454.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027455.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027456.9	4	0	0	FALSE
GSE279744	ENSMUSG00000027457.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027459.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027460.8	4	0	0	FALSE
GSE279744	ENSMUSG00000027463.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027465.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027466.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027469.17	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027472.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027475.10	4	0	0	FALSE
GSE279744	ENSMUSG00000027478.16	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027479.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027481.3	4	0	0	FALSE
GSE279744	ENSMUSG00000027487.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027488.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027489.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027490.18	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027495.5	4	0	0	FALSE
GSE279744	ENSMUSG00000027496.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027498.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027499.13	4	0	0	FALSE
GSE279744	ENSMUSG00000027500.11	4	0	0	FALSE
GSE279744	ENSMUSG00000027502.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027505.3	4	0	0	FALSE
GSE279744	ENSMUSG00000027506.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027508.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027509.12	4	0	0	FALSE
GSE279744	ENSMUSG00000027510.18	4	0	0	FALSE
GSE279744	ENSMUSG00000027513.12	2	0	0	FALSE
GSE279744	ENSMUSG00000027514.15	4	4	1	TRUE
GSE279744	ENSMUSG00000027519.11	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027520.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027522.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027523.21	4	0	0	FALSE
GSE279744	ENSMUSG00000027531.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027533.11	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027534.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027536.7	4	0	0	FALSE
GSE279744	ENSMUSG00000027540.14	4	0	0	FALSE
GSE279744	ENSMUSG00000027544.17	4	0	0	FALSE
GSE279744	ENSMUSG00000027546.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027550.15	4	0	0	FALSE
GSE279744	ENSMUSG00000027551.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027552.16	4	0	0	FALSE
GSE279744	ENSMUSG00000027555.9	4	2	0.5	TRUE
GSE279744	ENSMUSG00000027559.6	4	0	0	FALSE
