gene_id	SRR13783173	SRR13783175	SRR13783177	SRR13783179	SRR13783174	SRR13783176	SRR13783178	SRR13783180
ENSMUSG00000115763.2	4	3	0	1	3	2	5	4
ENSMUSG00000091723.3	0	0	0	0	0	0	0	0
ENSMUSG00000136108.1	0	0	0	0	0	0	0	0
ENSMUSG00000077224.3	0	0	0	0	0	0	0	0
ENSMUSG00000123777.1	0	0	0	0	0	0	0	0
ENSMUSG00000130655.1	0	0	0	0	0	0	0	0
ENSMUSG00000115510.2	0	0	0	0	0	0	0	0
ENSMUSG00000115741.2	0	0	0	0	0	0	0	0
ENSMUSG00000115273.2	0	0	0	0	0	0	0	0
ENSMUSG00000115661.2	0	0	0	0	0	0	0	0
ENSMUSG00000115562.3	0	0	0	0	0	0	0	0
ENSMUSG00000135267.1	0	0	0	0	0	0	0	0
ENSMUSG00000131857.1	0	0	0	0	0	0	0	0
ENSMUSG00000133372.1	0	0	0	0	0	0	0	0
ENSMUSG00000123632.1	0	0	0	0	0	0	0	0
ENSMUSG00002076494.1	0	0	0	0	0	0	0	0
ENSMUSG00000124338.1	0	0	0	0	0	0	0	0
ENSMUSG00000089455.3	0	0	0	0	0	0	0	0
ENSMUSG00000058430.2	0	0	0	0	0	0	0	0
ENSMUSG00000138970.1	0	0	0	0	0	0	0	0
ENSMUSG00000075478.4	1	1	1	4	2	3	2	2
ENSMUSG00000139688.1	0	0	0	0	0	0	0	0
ENSMUSG00000142536.1	0	0	0	0	0	0	0	0
ENSMUSG00000115642.2	0	0	0	0	0	0	0	0
ENSMUSG00000115416.2	0	0	0	0	0	0	0	0
ENSMUSG00000140050.1	0	0	0	0	0	0	0	0
ENSMUSG00000089119.3	0	0	0	0	0	0	0	0
ENSMUSG00002076289.1	0	0	0	0	0	0	0	0
ENSMUSG00002075588.1	0	0	0	0	0	0	0	0
ENSMUSG00002076349.1	0	0	0	0	0	0	0	0
ENSMUSG00000115336.2	1	0	0	0	0	0	0	0
ENSMUSG00000115606.2	0	0	0	0	0	0	0	0
ENSMUSG00000119581.1	0	0	0	0	0	0	0	0
ENSMUSG00000084441.3	0	0	0	0	0	0	0	0
ENSMUSG00000045871.6	2623	1576	1277	1240	1042	895	603	606
ENSMUSG00000115165.2	0	0	0	0	0	0	0	0
ENSMUSG00000115349.2	0	0	0	0	0	0	0	0
ENSMUSG00000127095.1	0	0	0	0	0	0	0	0
ENSMUSG00000141574.1	0	0	0	0	0	0	0	0
ENSMUSG00002075245.1	0	0	0	0	0	0	0	0
ENSMUSG00000125811.1	0	0	0	0	0	0	0	0
ENSMUSG00000115461.2	0	0	0	0	0	0	0	0
ENSMUSG00000115650.2	0	0	0	0	0	0	0	0
ENSMUSG00000120285.2	0	0	0	0	1	0	0	1
ENSMUSG00000115755.2	0	0	0	0	0	0	0	0
ENSMUSG00000115818.2	0	0	0	0	0	0	0	0
ENSMUSG00000033214.11	5	2	1	6	9	4	13	11
ENSMUSG00000118561.2	0	0	0	0	0	0	0	0
ENSMUSG00000118534.2	0	0	0	0	0	0	0	0
ENSMUSG00000122840.1	0	0	0	0	0	0	0	0
ENSMUSG00000122880.1	0	0	0	0	0	0	0	0
ENSMUSG00000115663.2	0	0	0	0	0	0	0	0
ENSMUSG00000088995.3	0	0	0	0	0	0	0	0
ENSMUSG00000115558.2	0	0	0	0	0	0	0	0
ENSMUSG00000115581.2	0	0	0	0	0	0	0	0
ENSMUSG00000136514.1	0	0	0	0	0	0	0	0
ENSMUSG00000125813.1	0	0	0	0	0	0	0	0
ENSMUSG00000058953.4	0	0	0	0	0	0	0	0
ENSMUSG00000125773.1	0	0	0	0	0	0	0	0
ENSMUSG00000115126.2	0	0	0	0	0	0	0	0
ENSMUSG00000122766.1	0	0	0	0	0	0	0	0
ENSMUSG00000126644.1	0	0	0	0	0	0	0	0
ENSMUSG00000115786.2	0	0	0	0	0	0	0	0
ENSMUSG00000115260.2	0	0	0	0	0	0	0	0
ENSMUSG00000136640.1	0	0	0	0	0	0	0	0
ENSMUSG00000126203.1	0	0	0	0	0	0	0	0
ENSMUSG00000058126.8	52	34	42	42	140	117	142	119
ENSMUSG00000086415.2	0	0	0	0	0	0	0	0
ENSMUSG00000137272.1	0	0	0	0	0	0	0	0
ENSMUSG00000134646.1	0	0	0	0	0	0	0	0
ENSMUSG00000115269.2	0	0	0	0	0	0	0	0
ENSMUSG00000129310.1	0	0	0	0	0	0	0	0
ENSMUSG00000115572.2	0	0	0	0	0	0	0	0
ENSMUSG00000142503.1	0	0	0	0	0	0	0	0
ENSMUSG00000115658.2	0	0	0	0	0	0	0	0
ENSMUSG00000123623.1	0	0	0	0	0	0	0	0
ENSMUSG00000120119.2	0	0	0	0	0	0	0	0
ENSMUSG00000103140.2	0	0	0	0	0	0	0	0
ENSMUSG00000135152.1	0	0	0	0	0	0	0	0
ENSMUSG00000115320.3	0	0	0	0	0	0	0	0
ENSMUSG00000135115.1	0	0	0	0	0	0	0	0
ENSMUSG00000115309.2	0	0	0	0	0	0	0	0
ENSMUSG00000124761.1	0	0	0	0	0	0	0	0
ENSMUSG00000115372.3	0	0	0	0	0	0	0	0
ENSMUSG00000114979.3	0	0	0	0	0	0	0	0
ENSMUSG00002076961.1	0	0	0	0	0	0	0	0
ENSMUSG00000089726.4	98	59	37	39	145	88	124	60
ENSMUSG00000065508.3	0	0	0	0	0	0	0	0
ENSMUSG00000065403.3	0	0	0	0	0	0	0	0
ENSMUSG00000065416.3	0	0	0	0	0	0	0	0
ENSMUSG00000065442.3	0	0	0	0	0	0	0	0
ENSMUSG00000076256.3	0	0	0	0	0	0	0	0
ENSMUSG00000076062.3	0	0	0	0	0	0	0	0
ENSMUSG00000140070.1	0	0	0	0	0	0	0	0
ENSMUSG00000022112.15	0	1	0	0	0	0	0	0
ENSMUSG00000093551.3	0	0	0	0	0	0	0	0
ENSMUSG00000093589.2	0	0	0	0	0	0	0	0
ENSMUSG00000140547.1	0	0	0	0	0	0	0	0
ENSMUSG00000093497.2	0	0	0	0	0	0	0	0
ENSMUSG00000139364.1	0	0	0	0	0	0	0	0
ENSMUSG00000126906.1	0	0	0	0	0	0	0	0
ENSMUSG00000104296.2	0	0	0	0	0	0	0	0
ENSMUSG00000132133.1	0	0	0	0	0	0	0	0
ENSMUSG00000058571.12	125	99	84	80	71	40	77	22
ENSMUSG00000131815.1	0	1	0	0	0	0	0	0
ENSMUSG00000138040.1	1	0	0	0	0	0	0	0
ENSMUSG00000138083.1	0	0	0	0	0	0	0	0
ENSMUSG00000134947.1	0	0	0	0	0	0	0	0
ENSMUSG00000098648.3	0	0	0	0	0	0	0	0
ENSMUSG00000022129.5	177	108	25	30	52	34	54	11
ENSMUSG00000115689.2	0	0	0	0	0	0	0	0
ENSMUSG00000140540.1	0	0	0	0	0	0	0	0
ENSMUSG00000125839.1	1	4	1	0	3	4	0	0
ENSMUSG00000022130.11	231	146	136	158	283	191	262	307
ENSMUSG00000022131.4	275	218	231	263	407	279	332	389
ENSMUSG00000136060.1	0	0	0	0	0	0	0	0
ENSMUSG00000131492.1	0	0	0	0	0	1	0	1
ENSMUSG00000115774.3	0	0	0	0	0	0	0	0
ENSMUSG00000131563.1	0	0	0	0	0	0	0	0
ENSMUSG00000061517.9	863	433	431	411	757	429	375	475
ENSMUSG00000090534.3	14	3	10	7	8	6	9	10
ENSMUSG00000098612.3	0	0	0	0	0	0	0	0
ENSMUSG00000092109.3	0	0	0	0	0	0	0	0
ENSMUSG00000088095.3	0	0	0	0	0	0	0	0
ENSMUSG00000115258.3	0	0	0	0	0	0	0	0
ENSMUSG00000096997.3	0	0	0	0	0	0	0	0
ENSMUSG00000123206.1	0	0	0	0	0	0	0	0
ENSMUSG00000115515.2	0	0	0	0	0	0	0	0
ENSMUSG00000140642.1	0	0	0	0	0	0	0	0
ENSMUSG00000128050.1	0	0	0	0	0	0	0	0
ENSMUSG00000124150.1	0	0	0	0	0	0	0	0
ENSMUSG00000032849.15	1186	905	899	905	1252	807	918	577
ENSMUSG00000115075.2	0	0	0	0	1	0	0	0
ENSMUSG00000064644.3	0	0	0	0	0	0	0	0
ENSMUSG00000098433.3	0	1	0	0	0	1	0	0
ENSMUSG00000123638.1	15	11	18	12	15	4	4	13
ENSMUSG00000098630.3	0	1	1	0	0	0	1	0
ENSMUSG00000088105.3	0	0	0	0	0	0	0	0
ENSMUSG00000022132.16	101	40	120	198	26	11	39	47
ENSMUSG00000129295.1	0	0	0	0	0	3	0	1
ENSMUSG00002076279.1	0	0	0	0	0	0	0	0
ENSMUSG00000042156.17	356	217	192	169	118	86	106	60
ENSMUSG00000115718.2	2	0	1	0	0	0	0	1
ENSMUSG00000119970.2	4	3	1	3	5	1	2	2
ENSMUSG00000022136.9	3211	2383	2517	3120	4454	3106	3799	3731
ENSMUSG00000130615.1	3	0	0	4	1	0	3	1
ENSMUSG00000130574.1	1	0	0	0	1	1	1	0
ENSMUSG00000115220.2	25	12	28	21	14	4	11	10
ENSMUSG00000042104.19	96	87	112	134	106	80	115	90
ENSMUSG00000123706.1	0	0	0	0	1	0	0	0
ENSMUSG00000139821.1	0	0	0	0	0	0	0	0
ENSMUSG00000087479.4	0	0	0	0	0	1	5	1
ENSMUSG00000053465.7	1	0	0	0	0	1	1	0
ENSMUSG00000129090.1	0	0	0	0	0	0	0	0
ENSMUSG00000129163.1	1	0	1	0	0	0	2	2
ENSMUSG00000115684.2	0	0	0	1	0	1	0	0
ENSMUSG00000129132.1	0	0	0	0	0	0	0	0
ENSMUSG00000137657.1	0	1	1	0	0	0	2	1
ENSMUSG00000115196.2	0	1	0	1	5	1	1	4
ENSMUSG00000137697.1	0	0	0	0	0	0	0	0
ENSMUSG00000100274.3	0	0	0	0	0	0	0	0
ENSMUSG00000115223.2	1	0	0	1	0	0	0	0
ENSMUSG00000115639.3	0	0	0	0	0	0	0	0
ENSMUSG00000124239.1	0	0	0	0	0	0	0	0
ENSMUSG00000044819.6	0	0	0	0	0	0	0	0
ENSMUSG00000127024.1	0	0	0	0	0	0	0	0
ENSMUSG00000115133.2	2	0	1	0	0	0	0	0
ENSMUSG00000140729.1	0	0	0	0	0	0	0	0
ENSMUSG00000115146.2	0	0	0	1	2	0	0	0
ENSMUSG00000143111.1	0	0	0	0	0	0	0	0
ENSMUSG00000143073.1	0	0	0	0	0	0	0	0
ENSMUSG00000134711.1	1	1	0	1	0	0	0	0
ENSMUSG00000022139.18	6322	5442	5122	5334	5953	3880	4235	3784
ENSMUSG00000123731.1	0	1	1	0	0	1	0	0
ENSMUSG00000097903.4	5	3	1	2	6	1	3	4
ENSMUSG00000123772.1	0	0	0	0	0	0	0	0
ENSMUSG00000138663.1	0	0	0	0	0	0	0	0
ENSMUSG00000122249.1	6	1	3	3	9	2	3	3
ENSMUSG00000051615.15	681	512	542	522	950	661	937	768
ENSMUSG00000141899.1	1	0	0	0	0	0	0	0
ENSMUSG00000141939.1	0	0	1	0	1	0	0	0
ENSMUSG00000122035.1	0	0	0	0	0	0	0	0
ENSMUSG00000126769.1	0	0	0	0	0	0	0	0
ENSMUSG00000115648.3	0	0	0	0	0	0	0	0
ENSMUSG00000115630.2	0	0	1	1	0	0	0	1
ENSMUSG00000090284.4	0	0	0	0	0	0	0	0
ENSMUSG00000136555.1	0	0	0	0	0	0	0	0
ENSMUSG00000133619.1	0	0	0	0	0	0	0	0
ENSMUSG00000115835.4	0	0	0	0	0	0	0	0
ENSMUSG00000119265.2	0	0	0	0	0	0	0	0
ENSMUSG00000141712.1	0	0	0	0	0	0	0	0
ENSMUSG00000115163.2	1	0	0	0	0	0	0	0
ENSMUSG00000115028.2	1	0	0	3	0	0	0	3
ENSMUSG00000136382.1	1	0	0	0	0	0	0	0
ENSMUSG00000141015.1	1	0	1	0	0	0	0	0
ENSMUSG00000130303.1	0	0	0	0	0	0	0	0
ENSMUSG00000141492.1	0	0	0	0	0	0	0	0
ENSMUSG00000141457.1	1	0	1	0	0	0	0	0
ENSMUSG00000030662.11	3707	2946	3355	3961	5210	3488	3805	3658
ENSMUSG00000138738.1	0	0	0	0	0	0	0	0
ENSMUSG00000138783.1	0	0	0	0	0	0	0	0
ENSMUSG00000025555.16	602	392	393	414	708	422	590	416
ENSMUSG00000125185.1	0	0	1	0	0	0	0	0
ENSMUSG00000137630.1	0	0	0	0	0	0	0	0
ENSMUSG00000136806.1	0	0	0	1	1	0	0	0
ENSMUSG00000063410.9	2782	1886	1820	1815	3120	1861	2537	2323
ENSMUSG00000115666.2	0	0	0	0	0	0	0	0
ENSMUSG00000115123.3	0	0	0	0	0	0	0	0
ENSMUSG00000025557.11	765	398	413	370	620	243	471	360
ENSMUSG00000115390.2	0	0	0	0	0	0	2	1
ENSMUSG00000115408.2	0	0	0	1	0	0	0	0
ENSMUSG00000025558.20	3228	2093	1927	1785	2960	1880	1638	1223
ENSMUSG00000115443.2	0	0	0	0	0	0	0	0
ENSMUSG00000132683.1	0	0	0	0	0	0	0	0
ENSMUSG00000102112.4	10	4	7	7	80	56	51	59
ENSMUSG00000041765.7	687	506	570	685	1378	933	1011	1542
ENSMUSG00000050350.9	16	12	6	5	52	18	23	23
ENSMUSG00000051212.9	36	33	23	28	97	31	67	44
ENSMUSG00000127405.1	0	0	0	0	0	2	0	0
ENSMUSG00000142585.1	0	2	0	0	1	0	1	0
ENSMUSG00000071229.4	0	0	0	0	2	0	0	0
ENSMUSG00000142213.1	0	0	0	0	0	0	0	0
ENSMUSG00000137933.1	0	0	0	0	0	0	0	0
ENSMUSG00000115121.2	0	0	0	0	0	0	0	0
ENSMUSG00000085615.5	15	10	5	12	11	12	5	9
ENSMUSG00000120004.2	0	0	0	0	0	0	0	0
ENSMUSG00000025544.14	3789	2844	2869	3606	4657	3283	3597	3472
ENSMUSG00000066538.6	10	2	1	4	17	15	14	16
ENSMUSG00000090674.2	4	4	1	3	4	2	0	1
ENSMUSG00000025545.11	352	249	312	329	288	145	165	252
ENSMUSG00000100585.3	0	1	0	1	0	0	0	0
ENSMUSG00000143963.1	0	0	0	0	0	0	0	0
ENSMUSG00000115263.3	1	0	5	1	4	1	0	1
ENSMUSG00000119874.1	3	0	2	0	0	0	0	0
ENSMUSG00000144007.1	0	0	0	0	0	0	0	0
ENSMUSG00000041703.8	4	3	2	0	2	1	3	1
ENSMUSG00000120496.2	1	0	0	0	0	0	0	0
ENSMUSG00000085555.12	0	0	0	1	0	0	0	0
ENSMUSG00000061524.9	2	0	0	0	0	0	0	0
ENSMUSG00000121005.1	0	0	0	0	0	0	0	0
ENSMUSG00000131910.1	0	0	0	0	0	0	0	0
ENSMUSG00000075465.3	1	1	1	1	3	1	1	1
ENSMUSG00000093669.2	0	0	0	0	0	0	0	0
ENSMUSG00000115652.2	0	0	0	0	0	0	0	0
ENSMUSG00000041650.16	606	493	493	570	559	394	325	332
ENSMUSG00000115256.2	0	0	0	0	0	0	0	0
ENSMUSG00000115264.2	0	0	0	1	0	0	0	0
ENSMUSG00000131947.1	0	0	0	0	0	0	0	0
ENSMUSG00000041625.16	56	56	60	68	51	38	40	39
ENSMUSG00000075463.5	5	8	1	2	10	6	2	2
ENSMUSG00000041594.19	384	246	208	222	339	342	286	347
ENSMUSG00000085423.2	0	0	0	0	0	0	0	0
ENSMUSG00000115016.4	0	0	1	0	7	6	5	5
ENSMUSG00000115758.2	0	0	0	0	0	0	0	0
ENSMUSG00000000197.9	22	6	37	35	4	1	4	6
ENSMUSG00000115674.2	0	0	0	0	0	0	0	0
ENSMUSG00000128242.1	0	0	0	0	0	0	0	0
ENSMUSG00000032925.17	1014	385	1670	1237	269	36	506	146
ENSMUSG00000082793.3	8	3	5	8	1	4	9	4
ENSMUSG00000077481.3	0	0	0	0	0	0	0	0
ENSMUSG00000025551.14	35	17	63	22	6	1	7	2
ENSMUSG00000101445.2	5	1	5	4	0	0	0	1
ENSMUSG00000082738.2	10	1	5	4	0	0	1	0
ENSMUSG00000099994.3	1	0	0	0	0	0	0	0
ENSMUSG00000134611.1	0	1	0	0	0	0	1	0
ENSMUSG00000115472.2	0	0	0	0	0	0	0	0
ENSMUSG00000115191.2	0	0	0	0	0	0	0	0
ENSMUSG00000125553.1	0	0	0	0	0	0	0	0
ENSMUSG00000108568.2	0	0	0	0	0	0	0	0
ENSMUSG00000125512.1	0	0	0	0	0	0	0	0
ENSMUSG00000114970.2	0	2	0	0	0	0	0	0
ENSMUSG00000125590.1	1	2	0	0	0	0	0	0
ENSMUSG00000115490.2	0	0	0	0	0	0	0	0
ENSMUSG00000115035.2	0	0	0	0	0	0	0	0
ENSMUSG00000115502.2	0	0	0	0	0	0	0	0
ENSMUSG00000141412.1	0	0	0	0	0	0	0	0
ENSMUSG00000115013.2	0	0	0	0	0	0	0	0
ENSMUSG00000115397.2	0	0	0	0	0	0	0	0
ENSMUSG00000121612.1	0	0	0	0	0	0	0	0
ENSMUSG00000133815.1	0	0	0	0	0	0	0	0
ENSMUSG00000114999.2	10	0	4	6	5	4	4	4
ENSMUSG00000125998.1	0	0	0	0	0	0	0	0
ENSMUSG00000126038.1	0	4	0	0	0	0	0	0
ENSMUSG00000064373.14	20873	19240	15444	16784	10420	5192	4667	4333
ENSMUSG00000091119.3	136	112	80	133	99	54	35	39
ENSMUSG00000055737.13	6943	5648	3587	5076	3809	3015	1534	2038
ENSMUSG00000080595.4	0	0	0	0	0	0	0	0
ENSMUSG00000132621.1	1	0	0	1	0	0	0	0
ENSMUSG00000138983.1	0	0	0	0	0	0	0	0
ENSMUSG00000098177.2	2	1	1	0	1	0	0	0
ENSMUSG00002075328.1	0	0	0	0	0	0	0	0
ENSMUSG00000127780.1	0	0	0	0	0	0	0	0
ENSMUSG00000115843.2	2	1	0	1	2	0	1	0
ENSMUSG00000135637.1	3	1	2	1	4	0	2	0
ENSMUSG00000022184.9	168	142	137	162	208	168	203	171
ENSMUSG00000143285.1	1	0	1	0	1	4	1	4
ENSMUSG00000041935.11	2587	1985	1707	1806	2003	1354	1503	1530
ENSMUSG00000115206.2	0	3	1	0	1	0	0	0
ENSMUSG00000097662.3	0	2	1	0	1	0	2	1
ENSMUSG00000087221.5	15	17	17	12	13	12	7	1
ENSMUSG00000022186.15	4605	4086	5703	5526	4516	3518	3945	3975
ENSMUSG00000086297.3	0	2	2	0	1	4	0	0
ENSMUSG00000143171.1	0	2	0	1	0	0	1	0
ENSMUSG00000115032.2	2	0	1	0	1	0	0	0
ENSMUSG00000049148.9	4	6	23	47	1	0	1	0
ENSMUSG00000022181.17	222	297	352	387	242	90	28	51
ENSMUSG00000115259.2	0	0	0	1	0	0	0	0
ENSMUSG00000115415.2	0	0	0	0	0	0	0	0
ENSMUSG00000115205.2	24	20	25	25	14	23	3	25
ENSMUSG00000022155.10	0	0	1	0	0	0	0	0
ENSMUSG00000129033.1	0	0	0	0	0	0	0	0
ENSMUSG00000123810.1	3	0	1	1	77	73	47	104
ENSMUSG00000079105.5	147	254	3057	3940	158	47	652	456
ENSMUSG00000142079.1	0	5	4	5	1	1	0	0
ENSMUSG00000065714.3	0	0	1	0	1	0	0	0
ENSMUSG00000141997.1	0	0	0	0	0	0	0	0
ENSMUSG00000080720.3	0	0	0	0	1	0	0	0
ENSMUSG00000041849.8	184	148	103	114	214	132	161	128
ENSMUSG00000041841.9	4095	2604	2928	3831	3569	3063	3838	5338
ENSMUSG00000077737.3	10	4	3	5	14	10	11	9
ENSMUSG00000068706.4	49	37	50	57	69	39	54	81
ENSMUSG00000050697.10	1649	1086	1120	1133	1512	1080	1285	1101
ENSMUSG00000087532.3	3	1	5	0	6	7	1	1
ENSMUSG00000022151.17	762	586	719	892	567	327	361	496
ENSMUSG00000039942.16	618	349	281	304	635	503	343	463
ENSMUSG00000084024.2	1	2	0	0	0	0	0	1
ENSMUSG00000126558.1	1	0	0	1	0	1	0	0
ENSMUSG00000115748.2	0	0	0	0	0	0	0	0
ENSMUSG00000114998.2	2	2	0	2	3	2	2	1
ENSMUSG00000114992.2	0	0	0	0	0	0	0	0
ENSMUSG00000135431.1	0	0	0	0	0	0	0	0
ENSMUSG00000115116.2	2	2	0	2	2	1	1	5
ENSMUSG00000127365.1	0	0	0	0	0	0	0	0
ENSMUSG00000121619.2	4	0	2	0	5	2	2	4
ENSMUSG00000124486.1	0	0	0	0	0	0	0	0
ENSMUSG00000110018.4	0	1	0	0	0	1	1	0
ENSMUSG00000131913.1	0	0	0	0	0	0	0	0
ENSMUSG00000115185.2	0	0	0	0	0	0	0	0
ENSMUSG00000132368.1	0	0	0	0	0	0	0	0
ENSMUSG00000125227.1	0	0	0	0	0	0	0	0
ENSMUSG00000125268.1	0	0	0	0	0	0	0	0
ENSMUSG00002076871.1	0	0	1	0	0	0	0	0
ENSMUSG00000115106.2	2	1	0	0	0	0	0	0
ENSMUSG00000132337.1	0	0	1	1	0	0	1	1
ENSMUSG00000115342.2	0	1	0	0	1	1	1	1
ENSMUSG00000142033.1	2	1	0	1	1	0	1	2
ENSMUSG00000115093.2	0	0	0	0	0	0	0	1
ENSMUSG00000118903.1	0	0	0	0	0	0	0	0
ENSMUSG00000137569.1	0	0	0	0	0	0	0	0
ENSMUSG00000135072.1	0	0	0	0	0	0	0	1
ENSMUSG00000135109.1	0	0	0	0	0	0	0	0
ENSMUSG00000022150.17	1835	2150	1519	1545	4212	2867	4625	2087
ENSMUSG00000089771.3	0	0	0	0	0	0	0	0
ENSMUSG00000139781.1	0	0	0	0	0	0	0	0
ENSMUSG00000115132.2	0	0	0	0	0	0	0	0
ENSMUSG00000022149.19	8	4	2	3	0	3	6	3
ENSMUSG00002076063.1	0	0	0	0	0	0	0	0
ENSMUSG00000022148.17	330	317	158	170	682	417	968	397
ENSMUSG00000123040.1	0	0	2	0	0	1	4	1
ENSMUSG00000122959.1	0	0	0	0	0	0	0	0
ENSMUSG00000123081.1	0	0	0	0	0	1	1	0
ENSMUSG00000123003.1	0	0	0	0	1	0	0	0
ENSMUSG00000089647.4	11	5	2	6	57	60	52	29
ENSMUSG00000067547.7	21	19	31	28	38	22	31	47
ENSMUSG00000122916.1	24	18	16	14	35	23	44	20
ENSMUSG00000123116.1	62	57	32	38	77	56	119	34
ENSMUSG00000050310.10	1763	1071	918	965	1543	968	906	814
ENSMUSG00000135561.1	1	1	4	5	0	1	2	0
ENSMUSG00000135596.1	1	0	0	0	0	0	0	0
ENSMUSG00000022146.13	1706	1247	936	1372	5263	3748	4227	3341
ENSMUSG00000133104.1	1	2	1	2	5	5	2	1
ENSMUSG00000142182.1	12	7	2	4	2	5	3	2
ENSMUSG00000104334.2	3	2	0	0	1	1	2	0
ENSMUSG00000142144.1	0	0	0	0	0	1	0	0
ENSMUSG00000125417.1	0	0	0	0	0	0	0	0
ENSMUSG00000125885.1	0	0	0	0	0	0	0	0
ENSMUSG00000054263.13	3420	2735	2009	2068	2157	1584	1840	1118
ENSMUSG00000125973.1	2	1	3	0	0	0	0	1
ENSMUSG00000125941.1	9	2	3	0	4	2	4	0
ENSMUSG00000130273.1	3	0	0	0	0	0	0	0
ENSMUSG00000042961.14	186	120	108	105	59	30	60	25
ENSMUSG00000143361.1	0	0	0	0	0	0	0	0
ENSMUSG00000089966.2	0	0	0	0	0	0	0	0
ENSMUSG00000090199.2	0	0	0	0	0	0	0	0
ENSMUSG00000142519.1	0	0	0	0	0	0	0	0
ENSMUSG00000142403.1	0	0	0	0	0	0	0	0
ENSMUSG00000142480.1	0	0	0	0	0	0	0	0
ENSMUSG00000142441.1	0	0	1	1	0	0	0	0
ENSMUSG00000115033.2	0	0	0	0	0	0	0	0
ENSMUSG00000103142.2	0	0	0	0	0	0	0	0
ENSMUSG00000127774.1	1	1	0	0	0	0	0	0
ENSMUSG00000127729.1	0	0	0	1	1	0	0	0
ENSMUSG00000115497.2	1	0	0	1	4	2	3	4
ENSMUSG00000115765.2	0	0	0	0	0	0	0	0
ENSMUSG00000140528.1	4	1	0	0	2	0	0	0
ENSMUSG00000122081.1	0	0	0	0	0	1	1	1
ENSMUSG00000138191.1	11	11	4	6	12	8	8	9
ENSMUSG00000022144.5	369	208	147	126	302	152	124	156
ENSMUSG00000039828.8	454	320	336	451	495	352	425	481
ENSMUSG00000116090.2	8	5	3	6	2	4	10	9
ENSMUSG00002076238.1	0	0	0	0	0	0	0	0
ENSMUSG00000141395.1	1	0	0	1	0	0	0	0
ENSMUSG00000141358.1	3	3	1	3	3	2	0	0
ENSMUSG00000022142.9	640	470	415	458	996	824	854	601
ENSMUSG00000039801.8	497	341	352	282	403	252	371	175
ENSMUSG00000143982.1	1	0	0	0	0	0	0	0
ENSMUSG00000064566.3	0	0	0	1	1	1	0	1
ENSMUSG00000134131.1	0	0	0	0	0	0	0	0
ENSMUSG00000137728.1	2	2	2	1	3	2	0	0
ENSMUSG00000022141.8	6007	3764	3372	3410	4999	3512	3317	2534
ENSMUSG00000143652.1	41	37	14	14	19	23	19	20
ENSMUSG00000115640.2	0	0	0	0	0	0	0	0
ENSMUSG00000115591.3	0	2	1	0	2	0	0	0
ENSMUSG00000115480.3	0	1	1	0	9	0	2	3
ENSMUSG00000095663.3	0	0	0	0	0	0	0	0
ENSMUSG00000078850.2	0	0	0	0	0	0	0	0
ENSMUSG00000115577.2	0	0	0	0	0	0	0	0
ENSMUSG00000131954.1	0	0	0	0	0	0	0	1
ENSMUSG00000005360.15	1197	1181	523	940	571	513	208	374
ENSMUSG00000103047.2	11	5	2	1	9	6	2	0
ENSMUSG00000125894.1	1	2	0	1	1	0	0	0
ENSMUSG00000125931.1	0	0	0	0	0	0	0	1
ENSMUSG00000107028.2	3	0	0	2	1	0	0	2
ENSMUSG00000098190.2	1	2	0	2	1	0	2	1
ENSMUSG00000048424.19	0	2	0	1	0	1	1	0
ENSMUSG00000132699.1	0	1	0	0	0	1	0	1
ENSMUSG00000132778.1	0	0	0	0	0	0	0	0
ENSMUSG00000022253.18	777	681	838	944	447	240	260	346
ENSMUSG00000128259.1	0	1	0	0	0	0	0	0
ENSMUSG00000054115.13	60	54	33	42	147	127	180	140
ENSMUSG00000039704.9	2809	1775	1781	1636	2890	1750	1893	1701
ENSMUSG00000115409.2	0	0	0	0	0	0	0	0
ENSMUSG00000072664.12	0	0	1	2	0	0	2	0
ENSMUSG00000049152.12	7	3	5	6	9	4	9	3
ENSMUSG00000120282.2	0	0	0	1	8	2	8	3
ENSMUSG00000115147.2	0	0	0	0	0	0	0	0
ENSMUSG00000133198.1	0	0	0	0	0	0	0	0
ENSMUSG00000039676.5	26	23	14	17	12	25	13	14
ENSMUSG00000118411.2	0	0	0	0	0	0	0	0
ENSMUSG00000003882.6	238	127	85	116	443	236	497	265
ENSMUSG00000122282.1	0	0	0	0	0	0	0	0
ENSMUSG00000072663.13	2	6	0	2	1	9	7	2
ENSMUSG00000142596.1	0	0	0	0	0	0	0	1
ENSMUSG00000120185.2	0	0	1	0	0	0	0	0
ENSMUSG00002075823.1	1	0	0	0	0	0	0	0
ENSMUSG00000130629.1	0	0	0	0	0	1	0	0
ENSMUSG00000005268.21	1157	804	512	430	683	577	442	277
ENSMUSG00000130672.1	0	0	0	0	0	0	0	0
ENSMUSG00000094814.2	0	0	0	0	0	0	0	0
ENSMUSG00000140814.1	0	0	0	0	0	0	0	0
ENSMUSG00000089678.9	1	0	0	0	0	0	0	0
ENSMUSG00000044224.17	1283	1043	1335	1497	1214	772	708	970
ENSMUSG00000135447.1	0	0	0	0	0	0	0	0
ENSMUSG00000022247.13	801	524	576	804	1373	992	1195	1499
ENSMUSG00000022248.15	207	148	139	173	223	137	170	230
ENSMUSG00000022249.15	0	0	0	0	0	0	1	0
ENSMUSG00000091615.3	0	0	0	0	0	0	0	0
ENSMUSG00000133669.1	0	0	0	0	0	0	0	0
ENSMUSG00000052482.7	4	5	8	3	1	2	1	4
